T_air,wind_speed,rel_humidity,G_sol,abs_humidity,air_pressure,
23.64,3.1,0.59,509.06,10.7,1007,
24.74,3.8,0.58,594.69,10.5,1007,
25.59,3.6,0.61,492.78,10.9,1006,
26.13,2.4,0.69,470.96,11.6,1006,
26.18,1.9,0.82,289.45,12,1006,
26.35,0.5,0.9,279.93,12,1006,
25.68,0.4,0.92,132.38,11.9,1006,
24.53,0.5,0.94,31.05,11.8,1006,
23.46,0.8,0.95,0,11.8,1006,
22.45,0.7,0.94,0,11.8,1006,
21.68,0.2,0.95,0,11.7,1006,
21.06,0.2,0.94,0,11.4,1006,
20.04,0.3,0.94,0,10.8,1006,
18.81,0.2,0.94,0,10.5,1006,
17.97,0.9,0.93,0,10.5,1006,
17.13,1,0.94,0,10.5,1006,
16.65,1.2,0.95,0,10.5,1006,
16.54,0.9,0.94,17.57,10.6,1006,
17.46,2,0.89,97.42,11,1006,
19.89,1.8,0.84,240.41,11.3,1006,
21.53,2,0.82,395.31,11.5,1006,
22.67,2.7,0.8,522.99,11.5,1006,
24.42,1.7,0.76,633.42,11.1,1006,
26.34,2.4,0.76,689.53,10.8,1006,
27.84,1.9,0.77,689.81,10.6,1006,
29.36,1.1,0.81,716.72,10.4,1006,
30.55,1,0.82,618.94,10.3,1006,
31.49,1.4,0.78,571.31,10.2,1006,
32.13,1.6,0.76,436.54,10.4,1006,
32.16,1.3,0.76,302.84,10.5,1006,
31.5,1.6,0.78,95.7,10.2,1006,
29.99,0.9,0.82,20.33,10,1007,
28.35,0.4,0.85,0,9.8,1007,
26.35,0.7,0.86,0,10,1007,
24.21,0.3,0.84,0,9.9,1008,
23.05,0.5,0.83,0,9.5,1008,
22.18,0.9,0.85,4.84,9.4,1008,
20.49,1,0.86,5.03,9.3,1008,
20.33,0.9,0.87,0,9,1008,
19.87,0.9,0.88,0,8.7,1008,
19.42,1.2,0.88,0,8.4,1008,
18.88,0.6,0.89,13.29,8.6,1008,
18.81,1.5,0.85,52.84,9,1008,
19.73,1,0.78,116.55,9.1,1009,
21.17,0.7,0.72,300.14,9.4,1009,
22.2,1,0.66,390.44,9.3,1009,
23.77,1,0.62,655.91,8.9,1009,
25.48,1.1,0.57,721.63,8.5,1008,
25.99,1.3,0.5,418.71,8.3,1008,
25.99,1.3,0.48,299.68,8.1,1008,
26.65,1.4,0.49,369.36,8.1,1008,
26.54,1.6,0.48,290.2,8.1,1008,
26.62,1.2,0.49,424.26,8,1007,
26.15,1.3,0.51,271.16,8,1007,
26.13,1.1,0.58,128.15,8.2,1007,
24.05,0.4,0.68,25.73,8.3,1007,
21.63,0.5,0.74,0,8.2,1008,
20.07,0.3,0.8,0,8.2,1008,
18.96,0.8,0.81,0,8.2,1008,
20.69,0.1,0.8,0,8.1,1008,
19.48,0.1,0.82,0,7.8,1008,
18.18,0.4,0.85,0,7.7,1008,
17.83,1,0.84,0,7.8,1007,
17.18,1.2,0.84,0,7.6,1007,
16.76,1.1,0.87,0,7.6,1007,
16.41,1.2,0.83,13.32,8.1,1007,
17.47,1.8,0.73,47.5,8.8,1007,
18.54,2.1,0.64,150.09,9.3,1006,
20.6,2.4,0.54,420.36,9.2,1006,
21.82,2,0.45,281.11,8.6,1006,
22.49,1.5,0.4,253.01,8.4,1006,
22.82,1.9,0.37,209.52,8.3,1005,
21.97,2.3,0.35,71.49,8.4,1005,
20.83,2.3,0.34,188.99,8.6,1004,
20.87,2.1,0.33,212.6,8.6,1004,
20.13,2.6,0.33,244.95,8.4,1004,
20.3,2.1,0.31,181.3,8,1004,
19.58,2.3,0.32,44.83,7.8,1003,
17.8,1.6,0.38,26.33,8.2,1003,
16.4,1.8,0.46,9.17,8.5,1004,
15.7,1.8,0.5,0,8.6,1004,
15.34,1.9,0.56,0,8.8,1004,
15.16,1.6,0.63,0,9,1004,
15.11,2,0.65,0,9.1,1004,
15.09,1.2,0.67,0,9.1,1004,
15.03,1.6,0.71,0,9.1,1004,
14.93,0.6,0.77,0,9,1004,
14.9,0.2,0.82,0,9,1004,
14.87,0.7,0.83,0,9.1,1004,
14.8,0.7,0.82,0,9.7,1005,
14.74,1,0.77,30.64,10.5,1005,
14.41,1.7,0.74,58.25,10.7,1005,
14.28,2,0.71,74.44,10.9,1005,
14.59,1.8,0.68,114.64,11.2,1005,
15.11,1.4,0.65,169.55,11.5,1005,
15.22,1.5,0.61,172.73,11.8,1005,
14.99,1.8,0.56,126.83,11.6,1005,
14.66,1.3,0.51,209.66,11.2,1004,
14.33,2.6,0.52,189.96,11.3,1004,
14.01,1.5,0.54,105.3,11.5,1004,
13.55,1.2,0.56,82.09,11.5,1004,
13.61,0.6,0.57,55.72,11.3,1003,
13.49,0.7,0.62,30.66,11,1003,
13.31,0.5,0.67,21.67,10.8,1004,
13.19,0.4,0.72,0,10.6,1005,
13.24,0.4,0.74,0,10.3,1005,
13.12,0.5,0.76,0,10,1005,
12.73,0.8,0.76,0,9.6,1007,
12.71,1.1,0.76,0,9.4,1006,
12.71,1.3,0.76,0,9.2,1006,
12.68,1.3,0.78,0,9.2,1006,
12.68,1.2,0.79,0,9.2,1006,
12.52,1.5,0.83,0,9.2,1006,
12.52,0.7,0.81,0,9.3,1006,
12.46,1.4,0.77,51.28,9.5,1006,
12.51,0.9,0.73,77.66,9.6,1006,
12.81,1.3,0.71,108.42,9.9,1006,
13.2,1.4,0.66,143.16,10.1,1006,
13.69,1.6,0.61,186.36,10.3,1006,
14.11,1.8,0.58,156.61,10.5,1006,
14.17,1.9,0.55,145.04,10.5,1005,
14.33,1.8,0.55,195.4,10.8,1005,
14.59,1.8,0.55,162.33,10.8,1004,
14.35,0.9,0.56,142.16,10.7,1004,
14.38,0.7,0.58,128.84,10.8,1004,
14.21,0.9,0.66,74.14,11.4,1004,
14.01,0.4,0.8,60,12.4,1004,
13.87,0.1,0.88,35.88,12.7,1005,
13.32,0.2,0.88,0,12.2,1005,
12.92,0.3,0.91,0,11.9,1005,
12.5,0.2,0.9,0,11.6,1005,
12.69,0.7,0.88,0,11.4,1005,
12.73,0.6,0.88,0,11,1005,
12.34,0.5,0.9,0,10.6,1004,
12.28,0.9,0.94,0,10.5,1004,
12.19,1.1,0.97,0,10.3,1004,
12.37,1.1,0.97,0,10.3,1004,
12.38,0.8,0.94,33.33,10.3,1004,
12.66,0.7,0.9,56.05,10.6,1004,
13.12,1.5,0.86,152.55,11.2,1003,
13.97,1.6,0.82,214.75,11.9,1003,
13.77,0.9,0.74,187.69,12.4,1003,
14.54,1.3,0.66,317.62,12.7,1003,
16.23,1.5,0.61,478.09,12.9,1002,
16.31,1.6,0.57,289.76,13,1001,
16.94,1.8,0.53,272.67,12.8,1001,
16.96,2.7,0.5,256.21,12.5,1000,
16.88,4.2,0.52,227.37,12.9,999,
18.39,2.6,0.59,373.04,13.6,998,
17.81,3.1,0.75,99.78,13.2,998,
16.93,1.1,0.91,29.83,12.8,1000,
16.22,1.1,0.95,22.87,12.9,1000,
15.75,1.7,0.96,0,13,1000,
14.86,2,0.97,0,13.2,1000,
13.71,2.6,0.96,0,13.4,1000,
12.6,2.8,0.98,0,13.7,1000,
11.41,2.2,0.97,0,13.7,1000,
10.56,2.9,0.93,0,13.6,1000,
10.27,3.1,0.92,0,13.7,1000,
9.88,2.6,0.95,0,13.6,1000,
9.98,2.3,0.97,0,13.1,1000,
10.16,2.9,0.95,19.97,12.4,1002,
11.03,3.2,0.93,93.01,11.8,1002,
13.76,2.3,0.94,244.55,11.2,1004,
16.13,2.6,0.94,395.83,10.7,1005,
18.68,3.3,0.88,513.48,10,1006,
19.58,3.6,0.82,618.47,9.8,1007,
20.29,3.4,0.78,527.32,9.9,1007,
20.89,3.4,0.71,455.41,9.6,1008,
20,3.6,0.65,249.63,9.1,1008,
20.32,2.8,0.6,385.16,8.6,1008,
20.73,2.2,0.58,301.33,8.3,1009,
20.96,1.9,0.59,397.52,8.3,1009,
21.07,1.3,0.61,323.28,8.4,1009,
21.12,0.9,0.68,175.81,8.6,1010,
19.59,1.1,0.77,45.64,8.8,1010,
16.5,0.4,0.82,0,8.8,1010,
15.53,0.8,0.85,0,8.8,1010,
15.94,0.8,0.87,0,8.8,1010,
14.9,0.6,0.9,0,8.8,1011,
13.92,0.3,0.91,0,8.7,1011,
13.59,0.5,0.94,0,8.6,1011,
14.07,0.4,0.96,0,8.5,1011,
13.66,1.1,0.96,0,8.4,1011,
12.02,1.1,0.96,0,8.2,1011,
11.21,1.6,0.92,15.02,8.4,1011,
11.36,1.8,0.85,37.96,8.9,1011,
14.53,1.4,0.77,235.29,9.3,1011,
16.96,1.1,0.69,404.87,9.6,1011,
19.12,1.5,0.63,515.03,9.5,1011,
21.43,1.3,0.57,603.68,9.1,1011,
22.75,1.1,0.52,653.18,8.9,1010,
23.59,1,0.5,605.9,9,1010,
23.8,0.9,0.47,285.79,8.9,1009,
24.23,0.3,0.44,404.4,8.9,1009,
25.39,0.5,0.44,512.72,9,1009,
25.27,0.1,0.45,271.29,8.9,1008,
24.96,0.1,0.49,151.35,9.5,1008,
23.8,0.2,0.61,83.48,10.2,1008,
21.92,0.1,0.75,19.38,10.5,1008,
20.62,0.1,0.81,0,10.5,1008,
20.34,0.2,0.85,0,10.3,1008,
19.7,0.2,0.88,0,10.2,1008,
17.18,0.5,0.9,0,10.1,1007,
15.57,0.7,0.88,0,9.7,1007,
14.61,0.8,0.8,0,9,1006,
13.99,1.1,0.78,0,8.7,1006,
13.56,1.8,0.79,0,8.6,1005,
13.27,2.2,0.74,0,8.6,1005,
13.25,2.8,0.73,14.56,9.1,1005,
13.41,3,0.78,93.97,10,1005,
16.03,3.3,0.86,239.78,11.9,1005,
18.57,2.8,0.86,384.25,13.4,1005,
19.95,3.3,0.75,500.05,13.8,1004,
21.07,3.7,0.64,589.07,13.7,1004,
22.06,4.8,0.6,645.22,13.5,1003,
23.6,4.5,0.49,664.29,12.4,1003,
23.6,5.1,0.45,612.44,11.9,1003,
23.6,3.2,0.51,493.84,12.7,1003,
23.6,3.1,0.56,416.53,13.3,1003,
23.6,2.7,0.59,393.01,13.9,1003,
23.6,2.6,0.6,269.86,14,1003,
23.6,1.5,0.63,122.95,13.9,1003,
23.6,1.4,0.71,22.76,14.1,1003,
23.6,1.6,0.77,0,14.2,1004,
23.6,1.4,0.79,0,14.2,1005,
23.6,0.5,0.8,0,14,1005,
23.6,0.9,0.82,0,13.3,1006,
23.6,0.8,0.84,0,12.7,1006,
23.6,0.4,0.83,0,12.1,1006,
23.6,0.4,0.85,0,11.7,1006,
23.6,0.4,0.89,0,11.4,1007,
23.6,0.6,0.88,0,11.1,1007,
23.6,0.9,0.84,7.24,10.8,1007,
23.6,1.5,0.8,90.44,10.6,1007,
23.6,1.8,0.76,233.98,10.6,1008,
23.6,1.2,0.75,374.62,10.7,1008,
23.6,1,0.74,556.52,10.8,1008,
23.6,0.7,0.75,631.9,11.1,1008,
23.6,1.6,0.8,595.35,11.5,1008,
23.6,1.5,0.85,629.17,11.8,1008,
23.6,1.8,0.79,402.14,11.6,1007,
23.6,1.7,0.7,704.09,11.1,1007,
23.6,1.9,0.67,513.31,10.6,1007,
23.6,1.6,0.66,431.82,10.1,1008,
23.6,0.8,0.7,265.43,10.4,1008,
23.6,1,0.76,118.95,10.8,1007,
23.6,1.6,0.79,19.82,10.7,1007,
23.6,0.3,0.81,0,10.6,1007,
23.6,0.2,0.83,0,10.7,1006,
23.6,0.2,0.87,0,11,1006,
23.6,1.8,0.89,0,11.1,1005,
23.6,0.8,0.92,0,11.3,1006,
23.6,0.2,0.94,0,11.4,1006,
23.6,0.5,0.96,0,11.5,1004,
23.6,0.3,0.97,0,11.6,1004,
23.6,1.7,0.96,0,11.4,1003,
23.6,0.3,0.95,8.81,11.4,1004,
23.6,0.1,0.95,84.18,11.8,1003,
23.6,0.1,0.94,232.76,12.2,1002,
23.6,0.3,0.91,387.1,12.5,1002,
23.6,0.9,0.88,532.16,12.6,1001,
23.6,0.3,0.88,639.13,12.5,1002,
23.6,0.5,0.83,651.49,12.6,1002,
23.6,0.3,0.77,682.96,13.1,1002,
23.6,0.2,0.73,657.59,13.6,1002,
23.6,0.3,0.7,587.85,14.1,1001,
23.6,0.9,0.68,304.68,13.9,1001,
23.6,0.2,0.65,211.66,13.8,1001,
23.6,0.2,0.67,35.52,14.3,1001,
23.6,0.3,0.76,29.66,14.4,1001,
23.6,0.3,0.8,0,13.9,1002,
23.6,0.2,0.8,0,13.3,1002,
23.6,0.3,0.79,0,12.9,1002,
23.6,0.3,0.81,0,12.9,1003,
23.6,0.4,0.85,0,12.8,1003,
23.6,0.9,0.87,0,12.6,1003,
23.6,1.1,0.88,0,12.3,1004,
23.6,1.1,0.92,0,12.1,1004,
23.6,1.3,0.92,0,12,1003,
23.6,1.7,0.91,0,11.9,1003,
23.6,1.4,0.89,10.91,11.7,1004,
20.97,2.7,0.83,114.46,12,1004,
16.3,3,0.75,124.22,12.2,1004,
17.63,3.9,0.67,369.25,11.8,1004,
19.29,3.2,0.59,349.66,11.3,1003,
20.09,4.5,0.54,415.54,10.8,1003,
20.16,4,0.54,175.11,10.7,1003,
22.54,3.1,0.61,482.68,11.2,1003,
23.24,2.9,0.67,237.37,11.5,1004,
24.01,2.9,0.67,441.36,11.4,1004,
24.55,2.5,0.68,372.88,11.3,1004,
24.21,2.1,0.67,339.8,11.2,1004,
22.63,1.7,0.65,61.21,10.7,1004,
21.33,1.2,0.68,65.01,10.4,1004,
20.28,1.1,0.72,16.04,10.4,1004,
19.98,1,0.77,0,10.2,1005,
18.81,1,0.8,0,10.2,1006,
18.19,1.5,0.82,0,10,1006,
17.47,0.6,0.85,0,9.9,1006,
16.48,0.5,0.89,0,9.8,1006,
15.81,0.7,0.93,0,9.5,1006,
14.91,0.8,0.93,0,9.4,1006,
14.62,0.9,0.93,0,9.4,1005,
14.41,1.2,0.92,0,9.3,1005,
14.97,0.8,0.88,0,9.3,1004,
15.01,1.8,0.83,30.29,9.7,1004,
15.52,2.6,0.78,49.93,10.5,1004,
16.33,2.7,0.72,213.46,10.9,1003,
16.27,2.8,0.66,213.69,11.1,1003,
16.62,2.2,0.63,400.01,11.4,1002,
16.82,1.7,0.6,551.66,11.4,1002,
18.14,1.6,0.6,583.02,11.5,1002,
18.77,1.9,0.62,443.99,11.7,1002,
19.45,1.7,0.62,510.7,12,1001,
20.39,1.9,0.62,524.91,11.9,1001,
20.14,1.6,0.63,275.12,12,1001,
19.32,0.8,0.67,75.8,12.2,1001,
18.87,0.4,0.73,30.98,12.5,1001,
17.36,0.6,0.79,0,12.8,1001,
17.45,0.8,0.81,0,12.7,1001,
18.59,0.4,0.87,0,12.7,1001,
18.61,0.7,0.93,0,12.7,1000,
18.86,0.3,0.93,0,12.5,1000,
18.79,0.4,0.9,0,12.2,1000,
18.87,1.5,0.92,0,12.1,999,
18.41,0.6,0.95,0,12.1,997,
17.97,1.7,0.94,0,12.4,996,
17.73,2.5,0.92,0,12.6,996,
17.96,3,0.86,7.27,12.5,995,
17.73,4.1,0.78,73.8,12.6,993,
18.22,3.6,0.73,197.09,13.1,993,
20.69,3.8,0.71,343.92,13.7,993,
22.28,5.3,0.64,470.71,13.7,993,
23.4,4.9,0.64,569.78,13.7,993,
24.97,3.7,0.72,691.27,13.3,994,
26.54,3.3,0.7,697.97,12.2,993,
27.31,4.4,0.71,702.47,12.2,993,
28.02,3,0.82,578.56,12.7,995,
28.39,2.3,0.85,556.99,12.5,995,
28.23,3.2,0.85,337.94,11.9,995,
27.44,2.6,0.86,149.52,11.4,996,
26.56,1.2,0.86,97.25,11.2,997,
25.24,1.9,0.89,8.8,11.2,997,
24.53,2.4,0.9,0,11,997,
24.51,2.6,0.91,0,10.8,997,
24.55,2.6,0.93,0,10.7,997,
24.03,2.7,0.94,0,10.6,998,
23.59,2,0.95,0,10.6,999,
21.88,2,0.96,0,10.6,999,
21.17,2.8,0.96,0,10.4,999,
21.95,1.9,0.95,0,10.1,999,
20.92,2.1,0.95,0,9.8,999,
20.24,2.2,0.96,0,9.8,999,
20,2.6,0.93,21.73,9.7,1000,
19.98,2.5,0.87,51.85,9.5,1000,
19.34,4.3,0.82,64.81,9.4,1001,
19.13,4.1,0.76,74.31,9.5,1001,
18.8,4.7,0.75,55.68,9.4,1001,
17.72,3.9,0.75,64.48,9.1,1001,
16.45,5.2,0.72,91.34,9.2,1001,
14.33,4.9,0.71,92.71,9.2,1002,
13.91,4.8,0.73,73.85,9.1,1002,
13.53,4.7,0.74,57.42,9.1,1003,
13.19,2.2,0.73,44.54,8.7,1003,
13.25,2.8,0.73,37.24,8.5,1003,
13.21,1.3,0.8,18.71,8.2,1004,
13.12,1.3,0.89,7.24,8.3,1005,
12.98,1.9,0.92,0,8.5,1006,
13.08,1.5,0.92,0,8.5,1006,
12.98,2.7,0.91,0,8.4,1006,
13.04,3.1,0.9,0,8.2,1007,
13.1,3.1,0.88,0,8,1007,
12.91,3,0.87,0,7.9,1007,
12.67,1.8,0.87,0,7.7,1007,
12.23,1.5,0.87,0,7.6,1006,
11.97,0.8,0.9,0,7.5,1007,
12.3,1.3,0.9,5.44,7.5,1006,
12.43,3.6,0.83,87.58,7.8,1007,
14.57,4.3,0.77,196.1,7.9,1007,
15.54,4.4,0.7,270.92,7.8,1007,
16.17,5.1,0.63,391.54,7.4,1007,
17.22,4.6,0.59,468.47,7.2,1007,
18.5,4.2,0.58,536.16,7.1,1006,
19.9,5,0.57,536.27,6.9,1007,
20.57,3.6,0.56,537.76,6.9,1006,
20.79,4.6,0.57,517.62,7.1,1006,
21.25,3.4,0.59,499.32,7.3,1006,
21.04,2.8,0.6,198.82,7.1,1006,
21.35,1.7,0.62,264.46,7.2,1005,
20.9,1.8,0.69,105.45,7.6,1006,
18.69,1.6,0.8,6.85,8.1,1006,
15.51,2.3,0.88,0,8.5,1006,
13.89,2.1,0.88,0,8.4,1006,
12.97,2.9,0.87,0,8.2,1006,
12.42,2.7,0.86,0,8,1006,
11.92,2.7,0.84,0,7.8,1006,
11.25,2.8,0.82,0,7.6,1005,
11.25,3.2,0.82,0,7.5,1005,
11.01,3.4,0.84,0,7.5,1005,
10.77,3.6,0.85,0,7.6,1004,
11.32,3.6,0.85,4.81,7.7,1004,
12.15,4,0.84,59.97,7.8,1004,
14.69,4,0.84,212.33,7.9,1004,
15.69,5.1,0.78,244.37,7.9,1005,
17.6,5.8,0.69,417.5,7.6,1005,
19.35,6.3,0.63,570.01,7.2,1005,
21.15,6.4,0.6,651.95,7.1,1005,
22.33,5.7,0.56,613.69,6.8,1005,
23.73,6.4,0.55,570.18,6.6,1005,
24.14,4.7,0.55,531.72,6.7,1005,
24.72,4.7,0.53,510.26,6.4,1005,
25.3,2.7,0.55,373.32,6.3,1005,
25.83,1.7,0.6,226.19,6.5,1005,
25.34,1,0.66,93.96,6.6,1006,
23.48,0.6,0.72,8.99,6.7,1006,
21.82,1,0.78,0,6.9,1007,
21.06,0.8,0.79,0,6.8,1007,
20.6,1.4,0.78,0,6.6,1007,
20.01,0.7,0.77,0,6.5,1006,
19.15,1.2,0.77,0,6.4,1006,
20.66,1.6,0.78,0,6.3,1006,
20.91,1.7,0.77,0,6.3,1006,
20.91,2,0.76,0,6.3,1006,
21.14,2.2,0.76,0,6.3,1006,
19.82,1.4,0.77,4.72,6.4,1006,
18.97,1.8,0.78,66.89,6.6,1006,
20.33,2.3,0.77,137.37,7,1006,
22.29,2.8,0.74,344.96,7.3,1006,
24.3,3.1,0.7,468.83,7.4,1006,
26.18,2.7,0.68,568.69,7.5,1006,
28.8,2.7,0.69,643.4,7.5,1006,
31.32,2.9,0.69,660.78,7.6,1006,
32.81,3.1,0.65,669.56,7.4,1006,
33.03,2.5,0.62,554.78,7.1,1005,
32.63,2.1,0.64,435.31,7.3,1005,
32.35,1.3,0.66,318.1,7.3,1005,
31.25,0.6,0.69,135.25,7.4,1005,
28.95,0.8,0.75,47.28,7.7,1005,
26.24,0.4,0.79,4.9,7.7,1005,
24.26,1,0.81,0,7.7,1005,
23.43,0.8,0.83,0,7.6,1006,
24.07,0.4,0.84,0,7.6,1005,
23.36,0.9,0.88,0,7.4,1005,
22.5,0.4,0.92,0,7.1,1005,
23.45,0.3,0.93,0,7,1005,
23.09,0.7,0.92,0,7,1005,
22.21,0.3,0.93,0,6.8,1005,
20.69,0.6,0.95,0,6.6,1005,
20.33,0.4,0.94,3.09,6.6,1005,
20.97,0.7,0.89,60.77,7.1,1005,
21.75,1.2,0.82,184.02,7.6,1005,
23.68,1.1,0.73,355.23,7.6,1005,
26.78,1.3,0.68,488.16,7.6,1005,
29.06,1.5,0.64,587.76,7.5,1005,
30.39,1.8,0.59,660.15,7.3,1005,
31.68,1.5,0.54,691.46,7.2,1004,
32.45,1.6,0.52,672.33,7.2,1004,
32.63,1.5,0.52,615.92,7.1,1004,
32.43,1.4,0.52,419.02,7.1,1004,
31.93,1.3,0.54,302.17,7.3,1003,
30.34,0.7,0.6,117.73,7.6,1004,
25.09,0.7,0.7,35.12,7.9,1004,
22.75,0.5,0.8,6,8.1,1004,
21.64,0.7,0.88,0,8.2,1004,
21.26,0.1,0.95,0,8.3,1005,
21.22,0.6,0.98,0,8.1,1005,
21.1,0.9,1,0,7.7,1005,
20.67,1.2,0.98,0,7.8,1005,
19.72,1.1,0.98,0,7.7,1005,
18.63,0.5,1,0,7.3,1005,
18,0.7,1,0,7,1005,
17.61,0.7,1,0,6.9,1005,
17.47,0.5,1,5.39,6.9,1005,
16.66,1.2,0.99,12.8,7.4,1005,
15.95,1.2,0.93,27.49,8.2,1005,
15.25,1.2,0.85,36.58,8.6,1005,
14.79,1.5,0.79,40.89,8.6,1005,
14.87,1.6,0.71,81.83,8.6,1005,
15.29,1.6,0.65,119.15,8.6,1005,
15.66,1.4,0.6,125.04,8.4,1004,
16.35,1.5,0.58,249.04,8.4,1004,
17.61,1.4,0.56,376.33,8.5,1003,
18.04,1.8,0.56,324.1,8.6,1003,
16.41,1.7,0.58,266.7,8.6,1003,
17.11,1,0.62,184.63,8.5,1003,
16.6,1.1,0.69,37.96,8.4,1003,
16.03,0.8,0.77,9.74,8.2,1003,
15.44,0.8,0.82,0,8.1,1003,
14.91,0.7,0.86,0,8,1003,
13.72,0.9,0.89,0,7.9,1003,
12.34,0.1,0.93,0,8,1003,
11.16,1,0.94,0,7.9,1003,
10.4,0.9,0.93,0,7.7,1003,
10.06,0.5,0.91,0,7.9,1003,
9.82,0.7,0.9,0,8.1,1002,
9.92,1,0.91,0,8.2,1002,
10.12,1.3,0.9,0,8.4,1002,
11.24,1,0.87,45.94,8.7,1002,
13.47,1.1,0.78,202.23,9.3,1002,
15.43,1.1,0.68,356.86,10.1,1002,
16,2,0.63,419.49,10.6,1002,
16.4,2.1,0.56,172.69,10.6,1002,
17.18,1.6,0.53,516.32,10.8,1001,
17.74,1.6,0.52,290.43,10.9,1001,
18.75,2,0.5,546.82,10.7,1001,
18.24,2,0.48,332.33,10.4,1001,
16.68,1.4,0.48,168.72,10.3,1001,
16.18,0.8,0.51,158.15,10.7,1001,
16.54,0.1,0.59,116.6,11.4,1001,
15.79,0.3,0.67,26.95,11.3,1001,
14.75,0.2,0.74,10.08,11.4,1001,
14.04,0.2,0.8,0,11.3,1002,
13.53,0.5,0.81,0,10.8,1002,
13.52,0.9,0.82,0,10.2,1002,
13.23,1.4,0.83,0,9.6,996,
12.84,1.7,0.84,0,9.2,995,
12.41,2,0.85,0,9,993,
12.04,1.8,0.88,0,9.3,992,
11.97,1.6,0.86,0,9.4,991,
10.9,0.9,0.88,0,9.8,989,
10.5,1.6,0.88,0,9.9,989,
10.81,3.3,0.84,43.29,9.8,988,
12.09,4.5,0.82,142.14,9.5,989,
13.06,5.1,0.78,286.84,9,989,
14.26,4.8,0.69,340.58,8.5,990,
15.71,4.9,0.63,538.12,8.1,990,
16.23,5.6,0.58,712.59,7.8,991,
17.85,7.1,0.55,645.24,7.5,991,
17.46,5.9,0.56,509.74,7.6,992,
17.47,4.9,0.56,434.81,7.5,992,
18.34,5.1,0.56,425.39,7.1,993,
16.03,3.3,0.56,127.29,6.9,993,
12.55,2.7,0.57,54.93,6.8,993,
13.36,3,0.64,75.47,7.2,994,
13.09,2.1,0.7,9.05,7.5,994,
12.42,3.1,0.74,0,7.6,995,
11.94,2.1,0.76,0,7.6,995,
12.42,2.3,0.76,0,7.5,995,
12.41,3.2,0.76,0,7.2,995,
12,2.9,0.74,0,7,994,
11.76,2.2,0.76,0,7.1,994,
11.54,1.5,0.77,0,7.1,994,
11.38,1.9,0.77,0,7.1,995,
10.78,1.9,0.77,0,7,995,
10.41,2.3,0.77,0,7.1,995,
10.41,2.5,0.73,37.95,7.1,995,
11.43,2.4,0.67,127.58,7,995,
12.39,2.8,0.64,191.52,7.1,994,
13.59,2,0.63,368.82,7.2,994,
14.43,1,0.62,382.94,7.3,994,
15.24,0.3,0.66,385.63,7.5,994,
16.05,0.7,0.76,491.15,8.2,994,
16.82,1.8,0.82,445.21,8.4,994,
16.67,1.4,0.78,409.3,8.2,995,
16.61,4.4,0.74,349.34,7.7,995,
15.63,4.7,0.7,85.58,7.1,997,
14.11,2,0.69,86.32,7,997,
13.9,1.5,0.74,48.17,7.2,999,
13.33,2.6,0.76,7.47,7.2,1000,
12.99,3.6,0.73,0,7,1000,
12.94,3.4,0.72,0,7.1,1001,
12.53,3,0.74,0,7.3,1002,
12.53,4,0.76,0,7.4,1003,
12.49,4.3,0.78,0,7.5,1003,
12.42,3.7,0.8,0,7.7,1004,
12.23,4.1,0.8,0,7.7,1004,
12.13,3.8,0.78,0,7.6,1005,
12.2,3.5,0.8,0,7.5,1005,
11.92,4,0.81,0,7.6,1006,
11.93,4.2,0.8,14.18,7.8,1007,
12.28,4.5,0.78,51.75,7.9,1007,
13.35,4.6,0.76,224.69,8,1008,
14.67,5.4,0.72,453.49,7.9,1008,
15.29,4.3,0.67,369.9,7.7,1009,
15.88,3.5,0.62,461.88,7.6,1009,
16.24,1.5,0.69,383.83,7.8,1009,
15.34,1.8,0.77,157.77,8,1010,
13.89,2.8,0.67,123.19,7.7,1010,
13.26,2.7,0.59,148.22,7.3,1010,
13.43,1.8,0.55,160.08,6.8,1010,
13.35,1.3,0.56,52.25,6.5,1011,
12.77,0.5,0.61,14.98,6.5,1012,
12.26,0.2,0.7,6.97,6.4,1013,
11.47,0.2,0.78,0,6.5,1013,
10.89,0.2,0.8,0,6.4,1014,
10.49,0.4,0.79,0,6.4,1014,
10.34,0.5,0.78,0,6.4,1014,
10.55,1.1,0.8,0,6.5,1014,
10.44,0.2,0.83,0,6.5,1014,
10.01,0.5,0.87,0,6.5,1013,
9.69,0.6,0.89,0,6.7,1013,
9.61,0.5,0.89,0,6.9,1014,
9.5,0.2,0.89,0,7,1014,
9.7,1.3,0.84,50.01,7.2,1014,
10.83,3.1,0.79,187.03,7.7,1014,
11.62,3.3,0.76,296.54,8.2,1014,
13.15,3.1,0.74,452.78,8.3,1014,
14,2.4,0.72,511.66,8.4,1014,
14.13,3,0.69,253.84,8.4,1014,
14.67,3.1,0.64,362.82,8.1,1014,
14.57,1.9,0.6,248.69,7.8,1014,
15.41,2.6,0.57,391.67,7.6,1013,
15.35,2.1,0.55,266.58,7.5,1013,
15.42,1.7,0.59,212.14,7.7,1013,
14.89,0.9,0.63,151.53,7.7,1013,
13.85,0.4,0.72,31.94,7.8,1013,
13.07,1.1,0.79,6.75,7.8,1013,
12.24,1.5,0.81,0,7.7,1013,
12.58,1.6,0.81,0,7.6,1013,
12.55,0.9,0.81,0,7.4,1013,
11.86,1,0.82,0,7.4,1012,
11.16,1.4,0.82,0,7.4,1012,
11.36,1.2,0.82,0,7.3,1012,
